X1,X2,Y
0.612808686,1,0
0.079183434,0,0
0.161818402,0,0
0.60877496,1,0
0.787395764,1,1
0.336282214,0,1
0.239013468,0,0
0.324247854,0,1
0.204896134,0,0
0.56655777,1,0
0.796189827,1,1
0.558328493,1,0
0.035729939,0,0
0.301868021,0,1
0.75673722,1,1
0.238689693,0,0
0.811075679,0,1
0.42102523,0,1
0.359894067,0,1
0.838504994,0,1
0.121040118,0,0
0.358228043,0,1
0.297748667,0,1
0.648936734,1,0
0.988461298,0,1
0.183484279,0,0
0.991958704,0,1
0.987348932,0,1
0.000392984,0,0
0.589429295,1,0
0.844944384,0,1
0.086099833,0,0
0.348777017,0,1
0.376110754,0,1
0.080790754,0,0
0.426796856,0,1
0.905368556,0,1
0.624061601,1,0
0.543896164,1,0
0.18066459,0,0
0.659121826,1,0
0.619269267,1,0
0.767191525,1,1
0.669545702,1,0
0.065791773,0,0
0.171819342,0,0
0.838033092,0,1
0.031297453,0,0
0.841223418,0,1
0.416352314,0,1
0.385148916,0,1
0.545791712,1,0
0.496395491,0,1
0.360217312,0,1
0.125582202,0,0
0.272561726,0,1
0.68204524,1,0
0.963852736,0,1
0.793203999,1,1
0.984790135,0,1
0.631272061,1,0
0.577621608,1,0
0.522321482,1,0
0.318286888,0,1
0.044300648,0,0
0.522713297,1,0
0.90923287,0,1
0.88290229,0,1
0.265400271,0,1
0.312787352,0,1
0.954921824,0,1
0.239267583,0,0
0.657927987,1,0
0.445662005,0,1
0.239346497,0,0
0.734542763,1,0
0.711570605,1,0
0.517629054,1,0
0.175255399,0,0
0.936070431,0,1
0.029563859,0,0
0.785811911,1,1
0.046206251,0,0
0.193683067,0,0
0.613122809,1,0
0.995596963,0,1
0.939156172,0,1
0.093936369,0,0
0.881514607,0,1
0.988466434,0,1
0.178551994,0,0
0.703843924,1,0
0.595184171,1,0
0.17697958,0,0
0.342022785,0,1
0.971062408,0,1
0.317359094,0,1
0.971129849,0,1
0.55944714,1,0
0.016747274,0,0
0.902231472,0,1
0.334440092,0,1
0.962452174,0,1
0.016534103,0,0
0.768816485,1,1
0.844343976,0,1
0.975398231,0,1
0.157097684,0,0
0.242573471,0,0
0.893607773,0,1
0.493382567,0,1
0.032905206,0,0
0.518354795,1,0
0.63413829,1,0
0.6333406,1,0
0.52988554,1,0
0.065394749,0,0
0.443840508,0,1
0.468659768,0,1
0.259433015,0,1
0.974403373,0,1
0.885920348,0,1
0.001326757,0,0
0.059820683,0,0
0.615623675,1,0
0.418152059,0,1
0.140674015,0,0
0.645590771,1,0
0.154796698,0,0
0.526439623,1,0
0.670283501,1,0
0.678475667,1,0
0.056704275,0,0
0.044841415,0,0
0.472582341,0,1
0.254410345,0,1
0.425227866,0,1
0.349055706,0,1
0.847025114,0,1
0.101504842,0,0
0.203641316,0,0
0.268986166,0,1
0.835137603,0,1
0.668681622,1,0
0.198378324,0,0
0.676160257,1,0
0.7175939,1,0
0.696566048,1,0
0.28353141,0,1
0.900111686,0,1
0.77735965,1,1
0.543831815,1,0
0.011211059,0,0
0.890272907,0,1
0.713638451,1,0
0.089160379,0,0
0.515158022,1,0
0.574037521,1,0
0.302028211,0,1
0.893361246,0,1
0.068077178,0,0
0.132157696,0,0
0.214525093,0,0
0.057148844,0,0
0.100453639,0,0
0.343980635,0,1
0.810860711,0,1
0.659461654,1,0
0.145404869,0,0
0.048110601,0,0
0.144540259,0,0
0.339220545,0,1
0.027083352,0,0
0.497097907,0,1
0.980638563,0,1
0.654434533,1,0
0.161508412,0,0
0.233913137,0,0
0.405284988,0,1
0.610611839,1,0
0.682062675,1,0
0.361452164,0,1
0.206459406,0,0
0.403138461,0,1
0.475338871,0,1
0.560600097,1,0
0.536032059,1,0
0.667580494,1,0
0.465415863,0,1
0.274149005,0,1
0.058763949,0,0
0.977001397,0,1
0.051543615,0,0
0.697003574,1,0
0.369986315,0,1
0.564599905,1,0
0.706162412,1,0
0.248002335,0,0
0.711731505,1,0
0.865959708,0,1
0.674318319,1,0
0.206708089,0,0
0.672519224,1,0
0.558099906,1,0
0.544548767,1,0
0.187009432,0,0
0.340862416,0,1
0.968667617,0,1
0.459585183,0,1
0.113344171,0,0
0.776396759,1,1
0.460368783,0,1
0.433307827,0,1
0.940322958,0,1
0.858314383,0,1
0.500287477,1,0
0.104881847,0,0
0.857336862,0,1
0.445148624,0,1
0.34448509,0,1
0.215703825,0,0
0.237959726,0,0
0.99995869,0,1
0.678080961,1,0
0.084509789,0,0
0.465817464,0,1
0.158957608,0,0
0.077562849,0,0
0.478892898,0,1
0.093202208,0,0
0.299341115,0,1
0.885456667,0,1
0.852833112,0,1
0.491466464,0,1
0.806796564,0,1
0.852540097,0,1
0.289960692,0,1
0.476236308,0,1
0.913071877,0,1
0.088038988,0,0
0.726734754,1,0
0.611115835,1,0
0.061674704,0,0
0.334983893,0,1
0.203943392,0,0
0.917673857,0,1
0.668467821,1,0
0.50968271,1,0
0.75098681,1,1
0.248829221,0,0
0.546365338,1,0
0.123371003,0,0
0.443362846,0,1
0.054006687,0,0
0.342464579,0,1
0.435310418,0,1
0.652114934,1,0
0.272822324,0,1
0.784272228,1,1
0.235902417,0,0
0.194485028,0,0
0.055966509,0,0
0.903913287,0,1
0.839964655,0,1
0.205132161,0,0
0.227692342,0,0
0.229680744,0,0
0.226531808,0,0
0.113806986,0,0
0.440060534,0,1
0.998875291,0,1
0.002274035,0,0
0.783485064,1,1
0.611597787,1,0
0.275889671,0,1
0.576198422,1,0
0.627196712,1,0
0.469173627,0,1
0.924278004,0,1
0.768332415,1,1
0.318357076,0,1
0.229867379,0,0
0.327642226,0,1
0.114977083,0,0
0.127172216,0,0
0.772840879,1,1
0.222574446,0,0
0.494723621,0,1
0.200952556,0,0
0.413347036,0,1
0.287551409,0,1
0.895139101,0,1
0.577786014,1,0
0.074657792,0,0
0.662236087,1,0
0.80819691,0,1
0.031283718,0,0
0.423237348,0,1
0.034367713,0,0
0.969983506,0,1
0.595397297,1,0
0.910019419,0,1
0.364620896,0,1
0.001608578,0,0
0.282381446,0,1
0.364521367,0,1
0.860823053,0,1
0.626106532,1,0
0.155823213,0,0
0.451830843,0,1
0.021492985,0,0
0.657517605,1,0
0.606885154,1,0
0.624113306,1,0
0.810527409,0,1
0.291111562,0,1
0.854458372,0,1
0.548174124,1,0
0.93569962,0,1
0.568413785,1,0
0.737035658,1,0
0.674835849,1,0
0.998882688,0,1
0.077674147,0,0
0.226525248,0,0
0.942233593,0,1
0.981074648,0,1
0.941098403,0,1
0.180428699,0,0
0.373030043,0,1
0.527471363,1,0
0.495638757,0,1
0.942512053,0,1
0.469816275,0,1
0.634344916,1,0
0.168691068,0,0
0.914014277,0,1
0.160626468,0,0
0.834003512,0,1
0.025546851,0,0
0.235468235,0,0
0.911830234,0,1
0.671422868,1,0
0.797966435,1,1
0.781297294,1,1
0.181733514,0,0
0.072534098,0,0
0.281800457,0,1
0.968497191,0,1
0.823838484,0,1
0.50360036,1,0
0.860332297,0,1
0.245305795,0,0
0.852394501,0,1
0.273011179,0,1
0.522584125,1,0
0.894195133,0,1
0.455225764,0,1
0.27033092,0,1
0.975539882,0,1
0.119868614,0,0
0.09791598,0,0
0.69151339,1,0
0.628292923,1,0
0.241382969,0,0
0.846690039,0,1
0.583837395,1,0
0.327035538,0,1
0.141105281,0,0
0.234454455,0,0
0.785398041,1,1
0.583937605,1,0
0.034354167,0,0
0.253332098,0,1
0.630164056,1,0
0.376025753,0,1
0.363339421,0,1
0.222200601,0,0
0.986476876,0,1
0.355962673,0,1
0.280253615,0,1
0.575606178,1,0
0.22011051,0,0
0.151984347,0,0
0.012812395,0,0
0.958764333,0,1
0.172362231,0,0
0.696796044,1,0
0.362011048,0,1
0.575135281,1,0
0.962030025,0,1
0.093176843,0,0
0.604223435,1,0
0.159611241,0,0
0.716503601,1,0
0.226041833,0,0
0.391184954,0,1
0.947420522,0,1
0.660806539,1,0
0.639950085,1,0
0.563858699,1,0
0.301516377,0,1
0.140032439,0,0
0.881262713,0,1
0.388117489,0,1
0.91279129,0,1
0.266771273,0,1
0.317181208,0,1
0.282061627,0,1
0.69674578,1,0
0.928318804,0,1
0.416304082,0,1
0.988931786,0,1
0.277518752,0,1
0.004289279,0,0
0.301675535,0,1
0.160518231,0,0
0.161504594,0,0
0.80583496,0,1
0.817411296,0,1
0.559279368,1,0
0.245096215,0,0
0.879598027,0,1
0.025728393,0,0
0.306688638,0,1
0.979709316,0,1
0.644450397,1,0
0.879532039,0,1
0.196756817,0,0
0.641177034,1,0
0.813582693,0,1
0.421411652,0,1
0.990367444,0,1
0.332013502,0,1
0.658757841,1,0
0.453866166,0,1
0.895774178,0,1
0.0365041,0,0
0.917427762,0,1
0.562150238,1,0
0.605701242,1,0
0.847162525,0,1
0.066509467,0,0
0.934161685,0,1
0.634078155,1,0
0.873467967,0,1
0.460167775,0,1
0.307772244,0,1
0.052435046,0,0
0.059777264,0,0
0.798052219,1,1
0.873227884,0,1
0.697847567,1,0
0.713570054,1,0
0.976790771,0,1
0.437985579,0,1
0.527560811,1,0
0.712906088,1,0
0.892831465,0,1
0.656651791,1,0
0.514552059,1,0
0.679909778,1,0
0.097966174,0,0
0.445059319,0,1
0.473734306,0,1
0.467089816,0,1
0.004119899,0,0
0.682748061,1,0
0.517049405,1,0
0.668358593,1,0
0.493920699,0,1
0.679690855,1,0
0.466389478,0,1
0.220393188,0,0
0.193191049,0,0
0.044771554,0,0
0.548064375,1,0
0.317760493,0,1
0.57115579,1,0
0.985669684,0,1
0.507573489,1,0
0.41249482,0,1
0.514960269,1,0
0.638761517,1,0
0.939020085,0,1
0.521651613,1,0
0.521255656,1,0
0.564771375,1,0
0.603727621,1,0
0.66435934,1,0
0.13254004,0,0
0.27097627,0,1
0.619285307,1,0
0.031060995,0,0
0.686365511,1,0
0.737875531,1,0
0.042824157,0,0
0.631525762,1,0
0.362946602,0,1
0.698763459,1,0
0.874576505,0,1
0.025486165,0,0
0.161886338,0,0
0.680245171,1,0
0.314075915,0,1
0.535976851,1,0
0.566603721,1,0
0.568615114,1,0
0.571825872,1,0
0.94216187,0,1
0.815172823,0,1
0.065163506,0,0
0.651149255,1,0
0.521159358,1,0
0.229535337,0,0
0.018880238,0,0
0.178139398,0,0
0.598678902,1,0
0.815839508,0,1
0.746758722,1,0
0.025225309,0,0
0.983002782,0,1
0.513454355,1,0
0.841406206,0,1
0.292353136,0,1
0.017334818,0,0
0.20294013,0,0
0.328239106,0,1
0.092039041,0,0
0.181507489,0,0
0.395061501,0,1
0.345585091,0,1
0.348777809,0,1
0.701462783,1,0
0.290978164,0,1
0.125667644,0,0
0.920800242,0,1
0.582702614,1,0
0.011525472,0,0
0.713935837,1,0
0.02936817,0,0
0.017014692,0,0
0.24597482,0,0
0.991229255,0,1
0.803144249,0,1
0.219686504,0,0
0.123596373,0,0
0.010119259,0,0
0.047689223,0,0
0.049370397,0,0
0.350466086,0,1
0.626438028,1,0
0.308545641,0,1
0.014043821,0,0
0.367768711,0,1
0.821832694,0,1
0.757413648,1,1
0.128016782,0,0
0.077348451,0,0
0.637775343,1,0
0.049707211,0,0
0.926679871,0,1
0.351595221,0,1
0.772646378,1,1
0.420034752,0,1
0.712091815,1,0
0.240880566,0,0
0.65117523,1,0
0.322102531,0,1
0.115842565,0,0
0.830420772,0,1
0.506018404,1,0
0.970026671,0,1
0.58118346,1,0
0.178009184,0,0
0.864176601,0,1
0.400719509,0,1
0.26137104,0,1
0.757711407,1,1
0.003723931,0,0
0.363658905,0,1
0.35923893,0,1
0.291643786,0,1
0.956449133,0,1
0.25984851,0,1
0.222353039,0,0
0.513351659,1,0
0.91678547,0,1
0.05340921,0,0
0.762630036,1,1
0.365891566,0,1
0.601499602,1,0
0.936470464,0,1
0.88246916,0,1
0.100109583,0,0
0.362429617,0,1
0.883199366,0,1
0.586985178,1,0
0.131631658,0,0
0.55238364,1,0
0.619093192,1,0
0.751268047,1,1
0.168750048,0,0
0.389407467,0,1
0.949001954,0,1
0.054099739,0,0
0.569586379,1,0
0.453215445,0,1
0.094241825,0,0
0.222700137,0,0
0.796741304,1,1
0.902053594,0,1
0.873433735,0,1
0.814773217,0,1
0.030566791,0,0
0.445172135,0,1
0.307215449,0,1
0.437819188,0,1
0.718527052,1,0
0.081340225,0,0
0.736502485,1,0
0.63709156,1,0
0.79978795,1,1
0.700145095,1,0
0.895785833,0,1
0.103459509,0,0
0.250684617,0,1
0.701023226,1,0
0.108352053,0,0
0.844999894,0,1
0.97084471,0,1
0.344256974,0,1
0.277468384,0,1
0.777545752,1,1
0.684173653,1,0
0.963550795,0,1
0.764215822,1,1
0.40963691,0,1
0.612869443,1,0
0.840568206,0,1
0.96596268,0,1
0.24759486,0,0
0.318768045,0,1
0.478314447,0,1
0.448272068,0,1
0.668846822,1,0
0.741954357,1,0
0.605928137,1,0
0.884145247,0,1
0.824336768,0,1
0.088863449,0,0
0.636143834,1,0
0.836874477,0,1
0.487629819,0,1
0.44182532,0,1
0.095090299,0,0
0.465766669,0,1
0.444278904,0,1
0.51949148,1,0
0.393620327,0,1
0.384631824,0,1
0.802829837,0,1
0.019324498,0,0
0.765759927,1,1
0.047840995,0,0
0.537523619,1,0
0.066383696,0,0
0.408233787,0,1
0.63066583,1,0
0.142542694,0,0
0.279394869,0,1
0.764004796,1,1
0.278068377,0,1
0.647864438,1,0
0.31787865,0,1
0.565326894,1,0
0.228258077,0,0
0.873106723,0,1
0.935064682,0,1
0.393793124,0,1
0.029010886,0,0
0.634790923,1,0
0.046316077,0,0
0.291330225,0,1
0.410031439,0,1
0.086180067,0,0
0.032073326,0,0
0.626529034,1,0
0.021131834,0,0
0.703206209,1,0
0.866028431,0,1
0.866894778,0,1
0.883415721,0,1
0.299963182,0,1
0.844931081,0,1
0.232852707,0,0
0.371479159,0,1
0.671632843,1,0
0.005930728,0,0
0.006878236,0,0
0.101699358,0,0
0.236314157,0,0
0.317609393,0,1
0.787742364,1,1
0.51203328,1,0
0.390094021,0,1
0.475332571,0,1
0.106703187,0,0
0.91242886,0,1
0.877346374,0,1
0.170613929,0,0
0.321880893,0,1
0.853103623,0,1
0.708943221,1,0
0.553067314,1,0
0.718334445,1,0
0.136385581,0,0
0.951682793,0,1
0.750915228,1,1
0.904138478,0,1
0.277429818,0,1
0.735171386,1,0
0.188993275,0,0
0.081578637,0,0
0.769251701,1,1
0.745561485,1,0
0.770178911,1,1
0.317062836,0,1
0.92523427,0,1
0.971033336,0,1
0.403987936,0,1
0.362119969,0,1
0.6734405,1,0
0.406883374,0,1
0.433124628,0,1
0.712972807,1,0
0.401347331,0,1
0.430456012,0,1
0.652478911,1,0
0.013195579,0,0
0.209276012,0,0
0.669189476,1,0
0.931402872,0,1
0.40282742,0,1
0.51933711,1,0
0.236326857,0,0
0.509833566,1,0
0.732210203,1,0
0.491510555,0,1
0.315656321,0,1
0.594573086,1,0
0.823471615,0,1
0.730769235,1,0
0.152651692,0,0
0.588549981,1,0
0.133753271,0,0
0.418256943,0,1
0.034686765,0,0
0.432208347,0,1
0.778268654,1,1
0.606025864,1,0
0.962993745,0,1
0.802029435,0,1
0.199657891,0,0
0.237008251,0,0
0.849066132,0,1
0.742732884,1,0
0.651104889,1,0
0.368857877,0,1
0.919248962,0,1
0.245210621,0,0
0.84090252,0,1
0.626273097,1,0
0.653319934,1,0
0.83992534,0,1
0.212098306,0,0
0.007240401,0,0
0.614210728,1,0
0.514047436,1,0
0.871462128,0,1
0.169247274,0,0
0.404528978,0,1
0.422645578,0,1
0.548196256,1,0
0.859962674,0,1
0.451921141,0,1
0.743428298,1,0
0.371857626,0,1
0.180972381,0,0
0.090713718,0,0
0.699511051,1,0
0.406740605,0,1
0.440645075,0,1
0.4102215,0,1
0.087864168,0,0
0.76951484,1,1
0.697993073,1,0
0.586143773,1,0
0.086263477,0,0
0.850930494,0,1
0.865991839,0,1
0.074288978,0,0
0.382146401,0,1
0.344139575,0,1
